"mRNA","logFC","FDR","Delta","YA","OA","start","end","diff_exp","gene"
"ENSG00000236333",-1.54508384161026,2.38722595659627e-12,-395.732090679439,256.123376623377,83.0462962962963,72249964,72276954,"DOWN","ENSG00000236333"
"ENSG00000167748",-1.94776187213498,1.1014663175919e-18,-406.019815709592,208.454545454545,49.0185185185185,50819146,50823787,"DOWN","KLK1"
"ENSG00000095917",-1.96648545748897,5.63422722264025e-19,-411.429619742173,209.220779220779,46.75,1256059,1259008,"DOWN","TPSD1"
"ENSG00000006128",-2.99223398382302,2.79586379760782e-39,-427.267696780962,142.792207792208,15.3981481481481,97732084,97740472,"DOWN","TAC1"
"ENSG00000163157",-1.94625216812413,1.3037923312343e-18,-430.589335195826,221.24025974026,37.6296296296296,151169986,151176284,"DOWN","TMOD4"
"ENSG00000137975",-1.82210710941187,1.30024638824812e-16,-432.454641876647,237.337662337662,62.2777777777778,86424171,86456553,"DOWN","CLCA2"
"ENSG00000249825",-1.55280649825864,1.88291148425594e-12,-434.150580490405,279.590909090909,86.8333333333333,80052374,80083654,"DOWN","THBS4-AS1"
"ENSG00000130287",-2.58518081818801,1.59550207686573e-30,-437.986706021711,169.422077922078,20.7407407407407,19211958,19252233,"DOWN","NCAN"
"ENSG00000187268",-1.66986869796061,3.50216969293306e-14,-438.112823846757,262.363636363636,72.4907407407407,13035617,13044682,"DOWN","FAM9C"
"ENSG00000180772",-2.58632809391306,1.04813020560649e-30,-444.663694432052,171.928571428571,26.8518518518519,116170744,116174974,"DOWN","AGTR2"
"ENSG00000164007",-4.04161674115841,1.68475839590752e-62,-446.756115485322,110.538961038961,5.71296296296296,42733093,42740254,"DOWN","CLDN19"
"ENSG00000253485",-1.63478369042223,1.17454120439522e-13,-447.51672751383,273.746753246753,74.7407407407407,141364232,141512979,"DOWN","PCDHGA5"
"ENSG00000163833",-2.05759686757288,1.34987965312023e-20,-450.079273253637,218.74025974026,33.75,121593379,121630295,"DOWN","FBXO40"
"ENSG00000121742",-2.50493732734061,3.40533597948649e-29,-455.52447955957,181.850649350649,42.3611111111111,20221962,20232365,"DOWN","GJB6"
"ENSG00000101951",-3.70243338911562,9.27539968933814e-56,-466.386398152299,125.967532467532,9.37037037037037,49829260,49834264,"DOWN","PAGE4"
"ENSG00000119973",-4.42552997806885,8.96835744861665e-73,-470.169454358341,106.24025974026,7.36111111111111,118589997,118595648,"DOWN","PRLHR"
"ENSG00000009709",-1.62404821770913,1.61425733241198e-13,-483.091070162581,297.461038961039,88.7037037037037,18630846,18748866,"DOWN","PAX7"
"ENSG00000106341",-4.02521870674072,2.21622514351231e-62,-498.133883851069,123.753246753247,6.87962962962963,31687215,31708455,"DOWN","PPP1R17"
"ENSG00000147381",-3.04128392618746,2.89565347025137e-40,-509.573046411785,167.551948051948,14.7962962962963,151912509,151925170,"DOWN","MAGEA4"
"ENSG00000174607",-1.577614575373,8.0448189270857e-13,-510.184162874845,323.38961038961,100.074074074074,114598770,114678225,"DOWN","UGT8"
"ENSG00000138100",-2.04244921100935,2.66363880585427e-20,-519.166716655591,254.188311688312,42.6388888888889,27282429,27307439,"DOWN","TRIM54"
"ENSG00000115386",-3.65844598070721,2.56011163177018e-54,-535.392188748042,146.344155844156,9.39814814814815,79120362,79123409,"DOWN","REG1A"
"ENSG00000160862",-2.98522038572798,4.09739155830217e-39,-548.621476343333,183.779220779221,21.0740740740741,99966720,99976042,"DOWN","AZGP1"
"ENSG00000253661",-1.67120336317343,3.30856862451577e-14,-555.360411128334,332.311688311688,82.9351851851852,76491200,76683308,"DOWN","ZFHX4-AS1"
"ENSG00000286564",-7.70934769617005,1.13981553178252e-137,-556.374612306714,72.1688311688312,0.175925925925926,68223667,68242364,"DOWN","ENSG00000286564"
"ENSG00000111249",-1.84980009361802,4.78435940644924e-17,-557.606623025557,301.441558441558,67.8055555555556,111034165,111350554,"DOWN","CUX2"
"ENSG00000196376",-1.64265634092424,8.56126383354778e-14,-563.900455320135,343.285714285714,93.9444444444444,117907264,118317676,"DOWN","SLC35F1"
"ENSG00000173809",-2.52931031881164,1.37375038873078e-29,-567.370291969793,224.318181818182,45.3055555555556,32719753,32829580,"DOWN","TDRD12"
"ENSG00000172005",-1.84788278946764,5.24391259407051e-17,-568.715926555896,307.766233766234,67.7407407407407,95025677,95053992,"DOWN","MAL"
"ENSG00000139549",-2.56099762811345,3.20459459343026e-30,-583.358674003842,227.785714285714,37.9351851851852,49086656,49094801,"DOWN","DHH"
"ENSG00000115263",-4.40589881937409,1.03328108689469e-69,-592.278684147289,134.428571428571,3.80555555555556,162142882,162152404,"DOWN","GCG"
"ENSG00000116299",-1.81353541233695,1.74477479544202e-16,-599.291020349528,330.454545454545,105.675925925926,109113679,109206781,"DOWN","ELAPOR1"
"ENSG00000116748",-2.83539742906261,1.01898592496712e-35,-620.657450218835,218.896103896104,17.3055555555556,114673090,114695618,"DOWN","AMPD1"
"ENSG00000183607",-6.38423345182376,2.82852022545084e-115,-628.556802575012,98.4545454545455,0.916666666666667,68945232,68952893,"DOWN","GKN2"
"ENSG00000116147",-2.81608675950708,1.43486995702075e-35,-636.929337145398,226.175324675325,42.5462962962963,175315194,175743616,"DOWN","TNR"
"ENSG00000198336",-1.56403520581306,1.26227639746966e-12,-653.969837485159,418.12987012987,124.175925925926,47200446,47223679,"DOWN","MYL4"
"ENSG00000130477",-2.26522039340127,2.09059074513466e-24,-654.060324759615,288.74025974026,55.3425925925926,17601328,17688365,"DOWN","UNC13A"
"ENSG00000146453",-3.57139125937063,6.43819183102884e-52,-658.20277093154,184.298701298701,11.2685185185185,159800249,159820704,"DOWN","PNLDC1"
"ENSG00000081248",-2.06978240792225,8.65203753476897e-21,-668.217154266743,322.844155844156,44.8518518518519,201039512,201112451,"DOWN","CACNA1S"
"ENSG00000086570",-1.5273962290267,4.18778952147997e-12,-679.225168522306,444.694805194805,130.861111111111,151504093,151568944,"DOWN","FAT2"
"ENSG00000248746",-3.22535184695148,2.69892913275736e-44,-689.95302528651,213.915584415584,14.5925925925926,66546395,66563334,"DOWN","ACTN3"
"ENSG00000006116",-6.85157507922074,1.55941037017449e-126,-699.572510036798,102.103896103896,0.703703703703704,24256335,24362412,"DOWN","CACNG3"
"ENSG00000122852",-4.67933783058695,6.65046601869029e-75,-730.219784056269,156.051948051948,3.30555555555556,79610939,79615455,"DOWN","SFTPA1"
"ENSG00000110680",-1.79025882577212,3.9763877677004e-16,-749.65344570611,418.74025974026,114.37037037037,14966668,14972351,"DOWN","CALCA"
"ENSG00000184811",-3.23062894520092,1.17695190694135e-44,-752.128179040835,232.811688311688,14.3981481481481,1279662,1300978,"DOWN","TRARG1"
"ENSG00000161905",-4.02775332279008,9.36216428958225e-64,-755.883758324391,187.668831168831,12.9444444444444,4630919,4642294,"DOWN","ALOX15"
"ENSG00000185303",-4.55428420321379,5.64924579187943e-73,-763.87766862995,167.727272727273,4.35185185185185,79555852,79560407,"DOWN","SFTPA2"
"ENSG00000112280",-1.67987050451769,2.34819432523318e-14,-767.08995856294,456.636363636364,121.12962962963,70216040,70303084,"DOWN","COL9A1"
"ENSG00000043039",-3.393132233928,1.99009237805424e-48,-775.881548607407,228.662337662338,20.1666666666667,129375848,129452279,"DOWN","BARX2"
"ENSG00000167653",-2.57444698379662,1.65888189904073e-30,-783.835520625039,304.467532467532,45.212962962963,142670308,142682725,"DOWN","PSCA"
"ENSG00000185634",-2.2278320715538,9.9053936238486e-24,-791.907502785237,355.461038961039,68.7592592592593,48823741,48963919,"DOWN","SHC4"
"ENSG00000111404",-1.79292176090476,3.83828381954595e-16,-800.446427451202,446.448051948052,79.6759259259259,18080869,18320107,"DOWN","RERGL"
"ENSG00000287427",-5.21121005673605,1.16398318847682e-91,-819.615057040286,157.279220779221,3.74074074074074,128026878,128029444,"DOWN","ENSG00000287427"
"ENSG00000134548",-2.1480876190092,2.89546462705732e-22,-846.862620863025,394.24025974026,52.1481481481481,21526296,21541249,"DOWN","SPX"
"ENSG00000146013",-2.94011434243856,2.99514338767311e-38,-874.664925223896,297.493506493507,35.4722222222222,138252380,138274621,"DOWN","GFRA3"
"ENSG00000179915",-1.7701212568338,8.34968253737414e-16,-879.118078483245,496.642857142857,145.611111111111,49918503,51225575,"DOWN","NRXN1"
"ENSG00000189056",-1.54157023016657,2.60650973585769e-12,-903.950756459298,586.383116883117,184.694444444444,103471784,103989658,"DOWN","RELN"
"ENSG00000145808",-2.16498603204078,1.48660004231094e-22,-908.099173634247,419.448051948052,80.2037037037037,129460281,129738683,"DOWN","ADAMTS19"
"ENSG00000185739",-1.53619292766604,3.13064872310964e-12,-920.558624264497,599.246753246753,170.101851851852,4189374,4242080,"DOWN","SRL"
"ENSG00000170290",-1.71437311996147,6.91137383628549e-15,-1036.5945937554,604.649350649351,128.546296296296,107707378,107719693,"DOWN","SLN"
"ENSG00000181072",-1.75122317168128,1.6808602461989e-15,-1044.53639243366,596.461038961039,187.555555555556,136868669,137020255,"DOWN","CHRM2"
"ENSG00000160808",-1.91915188408965,3.11144440763959e-18,-1082.21473224824,563.902597402597,106.944444444444,46835111,46882172,"DOWN","MYL3"
"ENSG00000157765",-4.08089081719008,1.88315979284033e-64,-1124.36491800893,275.519480519481,11.8518518518519,25648011,25678748,"DOWN","SLC34A2"
"ENSG00000120251",-2.4108294497871,2.99888698783815e-27,-1132.27579509222,469.662337662338,81.3240740740741,157204182,157366075,"DOWN","GRIA2"
"ENSG00000131095",-2.60112613741872,4.59422088235484e-31,-1138.88787788227,437.844155844156,75.3888888888889,44903159,44916937,"DOWN","GFAP"
"ENSG00000163827",-1.65805808297457,4.79429738526619e-14,-1149.4972157713,693.279220779221,211.416666666667,46515385,46580099,"DOWN","LRRC2"
"ENSG00000066405",-3.57801644654123,6.94988572387026e-53,-1154.86289280376,322.766233766234,23.8518518518519,137998735,138033655,"DOWN","CLDN18"
"ENSG00000168329",-2.11051617617186,1.36977535053547e-21,-1208.17457830493,572.454545454545,119.333333333333,39263495,39281735,"DOWN","CX3CR1"
"ENSG00000275896",-3.47665034592396,2.42599019504397e-50,-1214.68293417168,349.383116883117,24.7037037037037,142760398,142774564,"DOWN","PRSS2"
"ENSG00000188517",-1.64176031812336,8.37571639476318e-14,-1262.06593182283,768.727272727273,261.583333333333,108808725,109302752,"DOWN","COL25A1"
"ENSG00000075073",-1.68464013382461,1.86951981622912e-14,-1302.57687853916,773.207792207792,267.287037037037,69403903,69416918,"DOWN","TACR2"
"ENSG00000075043",-2.17085503725291,1.13812271812106e-22,-1323.23482043461,609.545454545455,105.546296296296,63400208,63472677,"DOWN","KCNQ2"
"ENSG00000147571",-7.96607630856843,8.43802752032042e-154,-1328.05872172848,166.714285714286,0.453703703703704,66176376,66178464,"DOWN","CRH"
"ENSG00000260034",-3.1937782063266,6.19086229351031e-44,-1406.029747106,440.24025974026,42.5092592592593,25140577,25149032,"DOWN","LCMT1-AS2"
"ENSG00000167281",-1.77584691615855,6.93580302359653e-16,-1434.16935690026,807.597402597403,199.287037037037,79089345,79516148,"DOWN","RBFOX3"
"ENSG00000181409",-1.70257857866758,1.00403429071175e-14,-1446.34050257811,849.5,234.675925925926,81110487,81166221,"DOWN","AATK"
"ENSG00000196188",-4.52464272567072,1.01427325084138e-75,-1464.72086884975,323.720779220779,10.6111111111111,206008535,206023909,"DOWN","CTSE"
"ENSG00000124205",-1.56577883296005,1.13992651583935e-12,-1465.43681151536,935.915584415584,329.472222222222,59300443,59325992,"DOWN","EDN3"
"ENSG00000171094",-2.61151926709374,2.69040185570882e-31,-1467.4194593469,561.902597402597,90,29192774,29921586,"DOWN","ALK"
"ENSG00000148346",-4.14980492456343,6.15208616481127e-67,-1521.9005359058,366.74025974026,18.8981481481481,128149071,128153453,"DOWN","LCN2"
"ENSG00000135447",-1.91585081775924,3.31173774955706e-18,-1539.52297855653,803.571428571429,195.546296296296,54575387,54588659,"DOWN","PPP1R1A"
"ENSG00000065361",-2.11756210718629,9.803451308765e-22,-1551.33424996666,732.603896103896,158.648148148148,56076799,56103505,"DOWN","ERBB3"
"ENSG00000156687",-1.88289810584522,1.20918373672815e-17,-1563.991409126,830.62987012987,188.87962962963,35235475,35796550,"DOWN","UNC5D"
"ENSG00000181092",-2.72851338045807,1.00322934680421e-33,-1613.4372888184,591.324675324675,71.2962962962963,186842704,186858463,"DOWN","ADIPOQ"
"ENSG00000225101",-5.26298680709808,9.62154745236628e-96,-1622.43529662451,308.272727272727,11.6203703703704,4393783,4476361,"DOWN","OR52K3P"
"ENSG00000130598",-1.60165633629955,3.42969486467336e-13,-1652.97174125606,1032.03896103896,208.592592592593,1838981,1841680,"DOWN","TNNI2"
"ENSG00000092009",-2.61100967828965,2.82646215046198e-31,-1664.87471668397,637.636363636364,98.3055555555556,24505353,24508265,"DOWN","CMA1"
"ENSG00000171246",-1.56632233166853,1.14434497811974e-12,-1667.86883919696,1064.83116883117,282.435185185185,80466834,80477843,"DOWN","NPTX1"
"ENSG00000143318",-1.65988183270525,4.52103982542693e-14,-1691.32258144552,1018.94155844156,226.212962962963,160190575,160201886,"DOWN","CASQ1"
"ENSG00000164690",-5.11764527279554,1.61822950440365e-91,-1736.14454306448,339.246753246753,7.41666666666667,155799980,155812463,"DOWN","SHH"
"ENSG00000163873",-2.0702182981876,6.95573253632113e-21,-1767.41526463776,853.733766233766,177.990740740741,36795527,37034515,"DOWN","GRIK3"
"ENSG00000005102",-1.53393472598674,3.29276572855098e-12,-1788.35871758336,1165.86363636364,369.5,43640389,43661922,"DOWN","MEOX1"
"ENSG00000089199",-2.37701834381296,1.35450725196211e-26,-1825.56552323241,768.006493506493,132.166666666667,5911510,5925353,"DOWN","CHGB"
"ENSG00000148935",-2.30444384022228,3.42047031338565e-25,-1836.0282198945,796.733766233766,129.416666666667,22625509,22813055,"DOWN","GAS2"
"ENSG00000128564",-1.89691444639236,6.7706758491301e-18,-1871.92198267983,986.824675324675,240.37037037037,101162509,101165569,"DOWN","VGF"
"ENSG00000180209",-1.97723177371519,3.11756792906371e-19,-1913.39543359239,967.714285714286,146.740740740741,30370934,30377991,"DOWN","MYL11"
"ENSG00000141433",-2.59725537073911,5.15082267753204e-31,-1992.5333670169,767.168831168831,121,904871,912172,"DOWN","ADCYAP1"
"ENSG00000136943",-2.40800099889146,3.25961210887953e-27,-2006.49028688149,833.25974025974,144.101851851852,97029677,97039643,"DOWN","CTSV"
"ENSG00000175785",-2.04857277268118,1.62681396664459e-20,-2066.82369374688,1008.90909090909,246.12037037037,93718298,93788485,"DOWN","PRIMA1"
"ENSG00000170891",-1.52292734228204,4.76464753025772e-12,-2093.27352110525,1374.50649350649,379.018518518519,5014586,5019458,"DOWN","CYTL1"
"ENSG00000151655",-3.31222336520327,1.97592892028431e-46,-2113.43509438292,638.071428571429,41.7962962962963,7703316,7749520,"DOWN","ITIH2"
"ENSG00000163092",-1.79653569375166,3.20626478373624e-16,-2171.40503130371,1208.66233766234,220.935185185185,166888480,167259753,"DOWN","XIRP2"
"ENSG00000177791",-2.25722179214111,2.78275070497761e-24,-2183.74482562161,967.448051948052,123.592592592593,73631612,73641474,"DOWN","MYOZ1"
"ENSG00000104435",-1.86989502809638,2.0272537217709e-17,-2263.71434849429,1210.61038961039,234.796296296296,79611117,79666158,"DOWN","STMN2"
"ENSG00000170807",-3.06060480881175,6.63619982608649e-41,-2300.38237279443,751.61038961039,53.8240740740741,123655866,123664290,"DOWN","LMOD2"
"ENSG00000021300",-3.0801856412838,2.23196300093695e-41,-2346.40141646706,761.772727272727,78.9166666666667,73646178,73662819,"DOWN","PLEKHB1"
"ENSG00000129354",-4.87022220456253,4.98040644975657e-85,-2428.28014126707,498.597402597403,13.7037037037037,10572671,10587315,"DOWN","AP1M2"
"ENSG00000143850",-1.585193220362,5.8870572349386e-13,-2430.16296758976,1533.03896103896,489.296296296296,204218853,204377665,"DOWN","PLEKHA6"
"ENSG00000186847",-1.52471336889412,4.44640093534854e-12,-2451.70939497327,1607.98051948052,497.462962962963,41582279,41586895,"DOWN","KRT14"
"ENSG00000101470",-1.64790998467639,6.83240924723413e-14,-2485.80800759922,1508.46103896104,308.231481481481,45823214,45833745,"DOWN","TNNC2"
"ENSG00000164120",-2.15286071136579,2.20348755946893e-22,-2724.7388021486,1265.63636363636,267.212962962963,174490175,174523154,"DOWN","HPGD"
"ENSG00000125999",-6.00181206895353,2.15661039674459e-113,-2811.10847099752,468.376623376623,6.18518518518519,33273480,33309871,"DOWN","BPIFB1"
"ENSG00000215182",-5.36986756000679,3.21328114485145e-98,-2862.73218707141,533.11038961039,10.2962962962963,1157953,1201138,"DOWN","MUC5AC"
"ENSG00000197253",-1.54082481241842,2.61125432612649e-12,-2894.88965114461,1878.79220779221,572.722222222222,1227272,1230184,"DOWN","TPSB2"
"ENSG00000102837",-3.2537093699082,2.65069353193847e-45,-2926.85947411287,899.545454545455,77.8055555555556,53028813,53052057,"DOWN","OLFM4"
"ENSG00000197893",-2.49021357606813,7.95461238508506e-29,-2960.83160150895,1188.98701298701,124.787037037037,113588714,113664070,"DOWN","NRAP"
"ENSG00000000005",-1.97756962934825,2.89148405913329e-19,-3075.04372546915,1554.96103896104,367.361111111111,100584936,100599885,"DOWN","TNMD"
"ENSG00000198910",-1.61170411882673,2.35472176291886e-13,-3120.86617949589,1936.37662337662,541.768518518518,153861514,153886173,"DOWN","L1CAM"
"ENSG00000180730",-1.68032251965826,2.18911684706437e-14,-3322.30313454976,1977.18181818182,508.953703703704,26044597,26052016,"DOWN","SHISA2"
"ENSG00000169436",-1.95053748486794,8.35053342832545e-19,-3347.1856531725,1716.03246753247,436.12962962963,138588235,138914041,"DOWN","COL22A1"
"ENSG00000113494",-1.91235520019705,3.72975240585787e-18,-3367.18562769241,1760.75324675325,419.768518518519,35048756,35230487,"DOWN","PRLR"
"ENSG00000174460",-4.02382394246777,8.85731495627303e-64,-3428.16735534805,851.967532467532,49.712962962963,118823824,118826968,"DOWN","ZCCHC12"
"ENSG00000100448",-2.07025490286826,6.80453799119655e-21,-3449.12532746045,1666.03896103896,362.277777777778,24573518,24576250,"DOWN","CTSG"
"ENSG00000106541",-4.53239067539593,1.40155316995832e-76,-3450.62085939039,761.324675324675,29.8333333333333,16791811,16833433,"DOWN","AGR2"
"ENSG00000162896",-5.06874902816621,1.69619009184419e-90,-3480.51905670431,686.662337662338,17.8425925925926,206928522,206946466,"DOWN","PIGR"
"ENSG00000166863",-3.91800159296799,2.7666425655737e-61,-3483.33239026761,889.058441558442,111.259259259259,57010000,57028883,"DOWN","TAC3"
"ENSG00000123560",-1.74175154530015,2.35650278817861e-15,-3490.95643000518,2004.27922077922,586.861111111111,103773718,103792619,"DOWN","PLP1"
"ENSG00000172236",-1.65919917391837,4.53500185251742e-14,-3561.37406063029,2146.44155844156,623.638888888889,1240379,1242554,"DOWN","TPSAB1"
"ENSG00000077522",-1.61276417150304,2.27085209906444e-13,-3604.07760604062,2234.72077922078,515.37037037037,236664141,236764631,"DOWN","ACTN2"
"ENSG00000132470",-1.85145188411236,3.8891891963721e-17,-3905.37325640871,2109.35714285714,579.990740740741,75721328,75757818,"DOWN","ITGB4"
"ENSG00000196296",-2.57722617754301,1.32865340465963e-30,-3972.99497550159,1541.57792207792,159.962962962963,28878405,28904466,"DOWN","ATP2A1"
"ENSG00000211673",-2.05268185601128,1.37784111903196e-20,-4021.93685658896,1959.35714285714,466.064814814815,22880706,22881396,"DOWN","ENSG00000211673"
"ENSG00000164879",-1.68478444301952,1.84829090405061e-14,-4205.16726898313,2495.96753246753,602.240740740741,85373436,85449040,"DOWN","CA3"
"ENSG00000182333",-7.89826506010809,1.02932638529719e-162,-4319.73553865366,546.922077922078,2.08333333333333,88664441,88678814,"DOWN","LIPF"
"ENSG00000147256",-5.40694849413054,2.14116233861805e-99,-4570.13543952594,845.233766233766,16.5740740740741,131058346,131089885,"DOWN","ARHGAP36"
"ENSG00000046653",-1.70882583392381,7.84135530211203e-15,-4928.27589757957,2884.01298701299,787.185185185185,13770939,13938638,"DOWN","GPM6B"
"ENSG00000147588",-7.15363022713673,3.48172164277229e-144,-4932.7532066211,689.545454545455,4.10185185185185,81440326,81447439,"DOWN","PMP2"
"ENSG00000184956",-4.17125155536482,2.19894644374952e-67,-5087.54550904298,1219.66883116883,49.5462962962963,1012823,1036718,"DOWN","MUC6"
"ENSG00000163751",-1.98311289050275,2.31729805598496e-19,-5163.70403295836,2603.83766233766,621.481481481482,148865296,148897203,"DOWN","CPA3"
"ENSG00000168878",-5.0056079367616,3.3409608777417e-88,-5378.78575963148,1074.55194805195,19.3888888888889,85657314,85668741,"DOWN","SFTPB"
"ENSG00000082175",-2.62493467769724,1.3696629864049e-31,-5654.26270103322,2154.05844155844,342.296296296296,101029624,101129813,"DOWN","PGR"
"ENSG00000116183",-2.62819622354012,1.18050039180355e-31,-5708.51046236611,2172.02597402597,335.703703703704,176463171,176845601,"DOWN","PAPPA2"
"ENSG00000100146",-7.37475414266297,3.09935216217999e-150,-5741.38976410486,778.519480519481,4.47222222222222,37970686,37987422,"DOWN","SOX10"
"ENSG00000173991",-2.9403787753053,2.64725740708779e-38,-6316.96465126401,2148.35064935065,179.138888888889,39665349,39666554,"DOWN","TCAP"
"ENSG00000114854",-2.8084832501395,2.05025241342346e-35,-6631.72256188621,2361.31818181818,184.490740740741,52451100,52454041,"DOWN","TNNC1"
"ENSG00000132329",-1.60151385645084,3.301957427184e-13,-6705.195335419,4186.78571428571,1531.46296296296,237858893,237912106,"DOWN","RAMP1"
"ENSG00000186191",-3.36568774195728,5.891419767172e-48,-6900.00955285574,2050.1038961039,158,33079644,33111751,"DOWN","BPIFB4"
"ENSG00000012171",-1.70804327458505,8.02433776558222e-15,-7001.24720014395,4098.98701298701,1179.83333333333,50267558,50277546,"DOWN","SEMA3B"
"ENSG00000077279",-1.76059716005203,1.17713466408189e-15,-7142.6969485347,4056.97402597403,966.305555555556,111293779,111412429,"DOWN","DCX"
"ENSG00000105048",-1.54166373772353,2.5223670625149e-12,-7616.30939372536,4940.31818181818,1186.4537037037,55132698,55149206,"DOWN","TNNT1"
"ENSG00000158887",-4.00569845260459,2.1475415317009e-63,-7630.80353015391,1904.98701298701,109.194444444444,161304735,161309968,"DOWN","MPZ"
"ENSG00000172179",-2.30450489020977,3.24686732480024e-25,-7632.3106959302,3311.90909090909,465.925925925926,22287244,22302826,"DOWN","PRL"
"ENSG00000105855",-2.88296715332918,4.52739249275303e-37,-7725.13513413671,2679.57792207792,308.685185185185,20330702,20415754,"DOWN","ITGB8"
"ENSG00000168530",-2.74960825420403,3.43437778028179e-34,-7967.31129933914,2897.61688311688,242.37962962963,210290150,210315174,"DOWN","MYL1"
"ENSG00000071991",-5.74924098669524,1.10910143624085e-108,-7998.50085817187,1391.22727272727,21.4444444444444,66501083,66604138,"DOWN","CDH19"
"ENSG00000159173",-2.61998831251094,1.76227282198143e-31,-8727.04496568499,3330.94805194805,354.37037037037,201403768,201429866,"DOWN","TNNI1"
"ENSG00000183091",-2.10440778267933,1.6393554457939e-21,-9168.35810970978,4356.74025974026,608.425925925926,151485336,151734487,"DOWN","NEB"
"ENSG00000155657",-1.84202857364587,5.54039921264353e-17,-9561.06127273337,5190.50649350649,895.277777777778,178525989,178830802,"DOWN","TTN"
"ENSG00000125414",-2.68137707514038,9.42181298050355e-33,-9829.16224972889,3665.71428571429,313.148148148148,10521148,10549700,"DOWN","MYH2"
"ENSG00000196091",-2.63128328769669,1.04892919013574e-31,-10322.9173215018,3923.14935064935,348.425925925926,101568353,101686028,"DOWN","MYBPC1"
"ENSG00000105664",-1.51734274433082,5.63645933739453e-12,-11554.9985245775,7615.28571428571,2306,18782773,18791305,"DOWN","COMP"
"ENSG00000160307",-4.48078748652723,2.62272999028267e-75,-11797.6806838451,2632.94805194805,98.3888888888889,46598604,46605208,"DOWN","S100B"
"ENSG00000111245",-4.44418337558739,2.36473264063776e-74,-16238.2091627217,3653.81168831169,96.75,110910819,110921443,"DOWN","MYL2"
"ENSG00000104879",-2.7570927693399,2.32269758373777e-34,-16330.8870847933,5923.22727272727,508.722222222222,45306413,45322875,"DOWN","CKM"
"ENSG00000198125",-2.79602456248843,3.45236770679229e-35,-17515.2419716174,6264.33766233766,530.657407407407,35606764,35637951,"DOWN","MB"
"ENSG00000133048",-1.68999838155813,1.52177740106289e-14,-19504.4469058098,11541.1038961039,3395.35185185185,203178931,203186704,"DOWN","CHI3L1"
"ENSG00000260802",-1.92224857814665,2.50315049960698e-18,-25860.9587639624,13453.4935064935,3742.5462962963,111511662,111522399,"DOWN","SERTM2"
"ENSG00000143632",-1.8690541977331,1.94159535652927e-17,-27772.6161521521,14859.1818181818,2916.72222222222,229431245,229434098,"DOWN","ACTA1"
"ENSG00000113296",-2.12030873384345,8.35089877936286e-22,-30539.4538007581,14403.3051948052,2946.5,79991311,80083287,"DOWN","THBS4"
"ENSG00000096088",-8.67664549420559,3.34114959357399e-189,-35244.7030230247,4062.01948051948,9.82407407407407,41736711,41754109,"DOWN","PGC"
"ENSG00000092054",-4.45248241740851,1.33241780206598e-74,-41332.3942808032,9283,232.101851851852,23412740,23435660,"DOWN","MYH7"
